comment_text,target,toxicity,severe_toxicity,obscene,threat,insult,identity_attack,sexual_explicit,comment_text_clean,toxicity_score
Sample comment 412,0.16308729757025361,0.16308729757025361,0.08824879137739426,0.09868241436686227,0.010787619977938796,0.10203569647039032,0.03728877872986324,0.009043438442518623,sample comment 412,0.16308729757025361
Sample comment 413,0.2341578978194639,0.2341578978194639,0.05310060122784917,0.15607138491291475,0.005627216563861546,0.10345885150221126,0.015301446688061727,0.012957763088986633,sample comment 413,0.2341578978194639
Sample comment 414,0.19317998439159928,0.19317998439159928,0.09885163664668302,0.09336278242634384,0.02218386796236352,0.16210632864937144,0.011229683269390294,0.02930714672117052,sample comment 414,0.19317998439159928
Sample comment 415,0.2584965844112582,0.2584965844112582,0.24810270052325004,0.012587451989805869,0.007600395528563046,0.011390874705082913,0.019157373192678392,0.041974942476697974,sample comment 415,0.2584965844112582
Sample comment 416,0.1289142892197501,0.1289142892197501,0.03823758731098747,0.009950575595773094,0.006570261387497524,0.01636494886964017,0.006357216312259309,0.02005500345328093,sample comment 416,0.1289142892197501
Sample comment 417,0.1629762485486253,0.1629762485486253,0.15466130906049233,0.02323333254531283,0.018683897409166185,0.09040810824957209,0.005003896388995892,0.00020473615604802548,sample comment 417,0.1629762485486253
Sample comment 418,0.23023942700748273,0.23023942700748273,0.09565135841059202,0.005526907770376137,0.023164729935026305,0.04077131701586473,0.009064451560950107,0.06608242935151025,sample comment 418,0.23023942700748273
Sample comment 419,0.3190403717043528,0.3190403717043528,0.07558831907849047,0.03093596370737108,0.017135496046860543,0.2544391774508329,0.08646578621302274,0.052347717567075125,sample comment 419,0.3190403717043528
Sample comment 420,0.2818333903902947,0.2818333903902947,0.09862417169773684,0.22051371938481004,0.08391712812365518,0.0678289871409859,0.09856360008918147,0.07022916861235118,sample comment 420,0.2818333903902947
Sample comment 421,0.19772958759915277,0.19772958759915277,0.035767681059676176,0.1580171760531242,0.019823936265627166,0.14451469205877038,0.03321944106659496,0.03430765123349314,sample comment 421,0.19772958759915277
Sample comment 422,0.20199797792114857,0.20199797792114857,0.13979281233324103,0.028277167032282162,0.02519835297653598,0.11081375055201485,0.03254102461914603,0.03148815234492808,sample comment 422,0.20199797792114857
Sample comment 423,0.05099393400493753,0.05099393400493753,0.04840717013255104,0.04485434067396386,0.013876091360733834,0.050562156934274266,0.004249128500122875,0.005437575033690507,sample comment 423,0.05099393400493753
Sample comment 424,0.08703902443871983,0.08703902443871983,0.05168208693496464,0.05009909050217064,0.004215939709482049,0.04105977524648514,0.019269457382268318,0.014891165639197262,sample comment 424,0.08703902443871983
Sample comment 425,0.3245993433782291,0.3245993433782291,0.2532565134100557,0.18303927191021518,0.02543194623242589,0.22558132621740537,0.07366989116472596,0.07753804583959631,sample comment 425,0.3245993433782291
Sample comment 426,0.17888902113279828,0.17888902113279828,0.04674960775919637,0.07497229446740909,0.032162418845447044,0.09189669536769514,0.02062121910180789,0.00034692079117605,sample comment 426,0.17888902113279828
Sample comment 427,0.030826999888791385,0.030826999888791385,0.018028486874085724,0.029022826214899433,0.0016129543373551148,0.014539538798917118,0.0011273062926320022,0.005786368871909849,sample comment 427,0.030826999888791385
Sample comment 428,0.011781333484368701,0.011781333484368701,0.0023126086366081666,0.00026584003731263686,0.0030454684075230643,0.006799208807137813,0.004197257713787486,0.0021098432246794696,sample comment 428,0.011781333484368701
Sample comment 429,0.09923493538983534,0.09923493538983534,0.05677458534001425,0.017940202735499386,0.008002234188139064,0.01971248175395524,0.009798736473595743,0.009122135195639237,sample comment 429,0.09923493538983534
Sample comment 430,0.34075183401591297,0.34075183401591297,0.02779680551178461,0.029914002782591747,0.017565361126451018,0.17653585761962304,0.02916763169443855,0.02895890401145989,sample comment 430,0.34075183401591297
Sample comment 431,0.36670013087793857,0.36670013087793857,0.24527711147380085,0.29286717918320077,0.1026121874490596,0.007384551845304737,0.022557001975436294,0.09748773885318145,sample comment 431,0.36670013087793857
Sample comment 432,0.6136326376052562,0.6136326376052562,0.5717463212504942,0.6117607005653464,0.13257363667264713,0.1762483081807278,0.21593791482377542,0.009061067884497136,sample comment 432,0.6136326376052562
Sample comment 433,0.23271134623664527,0.23271134623664527,0.0321433229159982,0.19992505368974448,0.034910769207933325,0.15705530584869395,0.02225338403121082,0.052921382062594065,sample comment 433,0.23271134623664527
Sample comment 434,0.07123230415284647,0.07123230415284647,0.06956269183715211,0.04598775913088628,0.01997091418659272,0.021610851319367085,0.022278356531576508,0.01636616275778534,sample comment 434,0.07123230415284647
Sample comment 435,0.09088553201170049,0.09088553201170049,0.05226468615775794,0.018796754246967737,0.013754323990524812,0.028373530296677954,0.015540209131849636,0.0175923100588422,sample comment 435,0.09088553201170049
Sample comment 436,0.07461594306869501,0.07461594306869501,0.014821085191560238,0.058453176207952734,0.02035342418495045,0.027625223689238896,0.022422954179913367,0.02007904483323075,sample comment 436,0.07461594306869501
Sample comment 437,0.12656062379832272,0.12656062379832272,0.04293450969591617,0.00790134772483312,0.01845913228134719,0.013796831198026528,0.012582141910119382,0.012033736775742897,sample comment 437,0.12656062379832272
Sample comment 438,0.196554396945842,0.196554396945842,0.16849250993803813,0.15029550642696377,0.008650070901046662,0.13568599087050962,0.07429945404517686,0.04024689965856145,sample comment 438,0.196554396945842
Sample comment 439,0.3423765129619991,0.3423765129619991,0.04106906990938331,0.10684339942877642,0.08241646648665071,0.29492930682472185,0.018803322572290133,0.09782245658324346,sample comment 439,0.3423765129619991
Sample comment 440,0.44323646492874436,0.44323646492874436,0.4191907547220339,0.13869735427539576,0.11415640981018223,0.058368437556477325,0.12499993558492975,0.09866147576569054,sample comment 440,0.44323646492874436
Sample comment 441,0.05428229172415879,0.05428229172415879,0.002911419399898178,0.03894564392226667,0.0077429734446048904,0.04609098642180246,0.008324670182853149,0.0027403642296916025,sample comment 441,0.05428229172415879
Sample comment 442,0.1412738309307326,0.1412738309307326,0.07220698175035728,0.08537361008226575,0.019533862172415678,0.11707489287068425,0.04687820113673863,0.030065422943570976,sample comment 442,0.1412738309307326
Sample comment 443,0.2563438150642233,0.2563438150642233,0.18594452334344402,0.028861869729954453,0.031359413111719754,0.22721812358286989,0.004839433028621695,0.07393596124355768,sample comment 443,0.2563438150642233
Sample comment 444,0.21744128538292598,0.21744128538292598,0.20484235015115082,0.06485674584298762,0.05058806056195399,0.08548090911419454,0.012111833658492397,0.0006989844312418663,sample comment 444,0.21744128538292598
Sample comment 445,0.22643388867233283,0.22643388867233283,0.07791400308920346,0.11786876530535724,0.029934438946530903,0.1992424906294621,0.04578681546986654,0.03449207454146843,sample comment 445,0.22643388867233283
Sample comment 446,0.16364513043589973,0.16364513043589973,0.06793656469753977,0.06908970318242745,0.038541566328048636,0.032027420517061374,0.05369218454768646,0.03184929182197912,sample comment 446,0.16364513043589973
Sample comment 447,0.1600896219006242,0.1600896219006242,0.08210592357803038,0.051365482433920126,0.028626431299798142,0.1594067519423215,0.02787238951112858,0.044217941471341574,sample comment 447,0.1600896219006242
Sample comment 448,0.1364178489716158,0.1364178489716158,0.029962124517905534,3.097206536876866e-05,0.037446762475571514,0.11512021407155694,0.04050476381111601,0.006867871849221812,sample comment 448,0.1364178489716158
Sample comment 449,0.2063967085281361,0.2063967085281361,0.1057561916725541,0.07199775752905263,0.02320878919804414,0.1282405957334704,0.05933642117474828,0.0068484656276359985,sample comment 449,0.2063967085281361
Sample comment 450,0.3731222120625895,0.3731222120625895,0.25207643139371055,0.1898796811300081,0.09642735598201543,0.3231371467981906,0.0014791602498951915,0.08709190768864163,sample comment 450,0.3731222120625895
Sample comment 451,0.21240277134470625,0.21240277134470625,0.16027262349190313,0.052804366461697186,0.03430697570358766,0.21073235937510332,0.07285675103976753,0.00620429942354431,sample comment 451,0.21240277134470625
Sample comment 452,0.05552691642810253,0.05552691642810253,0.013035189156250017,0.0454692855497315,0.005619278557805929,0.04594983899644829,1.3280679883518441e-05,0.005127674465540961,sample comment 452,0.05552691642810253
Sample comment 453,0.1284284179973687,0.1284284179973687,0.07134835237952879,0.037419041650567635,0.01608160547246656,0.04840041723859306,0.04499643353353614,0.034879835477256586,sample comment 453,0.1284284179973687
Sample comment 454,0.021926926669572848,0.021926926669572848,0.0013205918043612266,0.006526555809417689,0.0019607027207198487,0.0070254155060333195,0.0014409222260838902,0.005151696979890495,sample comment 454,0.021926926669572848
Sample comment 455,0.2783955554096613,0.2783955554096613,0.25318113178456225,0.05293100349864978,0.06858971787267572,0.15162281385511875,0.008669963607498641,0.07979775897616716,sample comment 455,0.2783955554096613
Sample comment 456,0.27878695667469156,0.27878695667469156,0.003688020490285795,0.14267771597258969,0.06435316651585814,0.26060879743495646,0.10138947862205397,0.0685502168988237,sample comment 456,0.27878695667469156
Sample comment 457,0.15036171725674358,0.15036171725674358,0.056694476563821136,0.059140371431690576,0.024564082126914154,0.024039795774379927,0.04157481416594249,0.007558677781378564,sample comment 457,0.15036171725674358
Sample comment 458,0.3345062685049252,0.3345062685049252,0.21593528875461224,0.05210713212951808,0.054897029179456214,0.029251403010888907,0.05049213925656481,0.041497161453719435,sample comment 458,0.3345062685049252
Sample comment 459,0.14267328458185194,0.14267328458185194,0.1352228425692656,0.02014533417473178,0.03267999397392828,0.015506094869283771,0.055999696634897705,0.016333943813558297,sample comment 459,0.14267328458185194
Sample comment 460,0.07643080616821955,0.07643080616821955,0.01116050422237199,0.07169699842468949,0.021040956368492417,0.06782996654972603,0.019120953120321485,0.01853297729502147,sample comment 460,0.07643080616821955
Sample comment 461,0.18391492186739122,0.18391492186739122,0.06546594609594339,0.027312613142775284,0.03290975867134597,0.14977735513991386,0.028111285050920188,0.007297857120851248,sample comment 461,0.18391492186739122
Sample comment 462,0.14477069527394812,0.14477069527394812,0.08699929561826522,0.10077196552525382,0.015743899301643945,0.11929071296676512,0.01181836504094134,0.020371006539004647,sample comment 462,0.14477069527394812
Sample comment 463,0.10565193240890403,0.10565193240890403,0.03623118155084282,0.0722522002133578,0.0008034387073061054,0.07290478721320971,0.013358685760770579,0.001766738668690503,sample comment 463,0.10565193240890403
Sample comment 464,0.04423216477358296,0.04423216477358296,0.006509349171047785,0.013180178179228895,0.0011910771056314147,0.04028781741971218,0.00010698952420268205,0.00642065547845644,sample comment 464,0.04423216477358296
Sample comment 465,0.17457692752627418,0.17457692752627418,0.16861203888200063,0.03592695003699702,0.03883809983212646,0.09543723725423978,0.061763831490476255,0.029014332124804434,sample comment 465,0.17457692752627418
Sample comment 466,0.051345869176678036,0.051345869176678036,0.01683313726927161,0.019104886786288217,0.011704141848902679,0.017397186202467937,0.0195537895332617,0.011366862806655087,sample comment 466,0.051345869176678036
Sample comment 467,0.27799128138539675,0.27799128138539675,0.1292760464408384,0.06309805503467399,0.06203974687421064,0.2555318184123726,0.04712175946097626,0.02853296397264696,sample comment 467,0.27799128138539675
Sample comment 468,0.14631558048785956,0.14631558048785956,0.1330811128106173,0.08324705180813467,0.03345540514697312,0.11877997123945425,0.020007136402936908,0.01903687135243065,sample comment 468,0.14631558048785956
Sample comment 469,0.1007752739851953,0.1007752739851953,0.06280419609634418,0.0747376930878613,0.024340170661706892,0.0851591021459124,0.01592464334451382,0.0015498267431670269,sample comment 469,0.1007752739851953
Sample comment 470,0.4775866539063742,0.4775866539063742,0.17049004399330742,0.3031453304365489,0.026709483246626694,0.35788884178696967,0.10424684471824407,0.029237528552226364,sample comment 470,0.4775866539063742
Sample comment 471,0.37534122184753815,0.37534122184753815,0.3630567504515102,0.26841589871181565,0.10777564725549776,0.16031012958279942,0.07132989695016481,0.1011118824021766,sample comment 471,0.37534122184753815
Sample comment 472,0.3937233902172545,0.3937233902172545,0.04860509968871815,0.08109915804254907,0.000111433397266329,0.015459569252166105,0.15391180002628022,0.0286260955442775,sample comment 472,0.3937233902172545
Sample comment 473,0.2642303346448714,0.2642303346448714,0.19239044989776677,0.15860463096166877,0.0579655763797549,0.20339040774928774,0.10309320314776689,0.045465845226440295,sample comment 473,0.2642303346448714
Sample comment 474,0.4594513141787478,0.4594513141787478,0.0548497625473225,0.15062782271072936,0.11243858614917422,0.27443595719927893,0.07234254283956236,0.06525619076368067,sample comment 474,0.4594513141787478
Sample comment 475,0.10186593107364793,0.10186593107364793,0.0791292960628118,0.08633622877038721,0.005556307347570239,0.04383765020440997,0.006743515455436883,0.021593666250144004,sample comment 475,0.10186593107364793
Sample comment 476,0.405229128908689,0.405229128908689,0.016815925068419675,0.1305111467371341,0.06804745245706027,0.3476602178594886,0.10810337143159066,0.052930581858398135,sample comment 476,0.405229128908689
Sample comment 477,0.14758528678411958,0.14758528678411958,0.10715944103584896,0.01790253774842024,0.01340554624113506,0.07858487164424552,0.03331983358927531,0.026591173009520956,sample comment 477,0.14758528678411958
Sample comment 478,0.19410332454711957,0.19410332454711957,0.1412356228715125,0.17908045649160037,0.04438436835860542,0.11485423085295945,0.014908949736041292,0.038821770438060135,sample comment 478,0.19410332454711957
Sample comment 479,0.23822362169701156,0.23822362169701156,0.07967211005957575,0.12371255043447647,0.014118745001508089,0.19181156103689764,0.01770258359046713,0.00607229318988806,sample comment 479,0.23822362169701156
Sample comment 480,0.4943174859669575,0.4943174859669575,0.275913776359923,0.17152932206562163,0.13833984339695998,0.4560796258484703,0.09933247002770049,0.048623637483573144,sample comment 480,0.4943174859669575
Sample comment 481,0.08894551710749779,0.08894551710749779,0.007596216680370509,0.08649608120310785,0.013822411705747509,0.05462911310126644,0.008418151790244771,0.01290149616009289,sample comment 481,0.08894551710749779
Sample comment 482,0.25403393671070557,0.25403393671070557,0.12826464365138837,0.19528786011508106,0.004720955394042949,0.14652878655161844,0.01211339923672696,0.0027787032833522934,sample comment 482,0.25403393671070557
Sample comment 483,0.2605709714800126,0.2605709714800126,0.06837600558631031,0.10988606643410703,0.0031207959282237283,0.11701682469892519,0.060203680624472324,0.044628541686296444,sample comment 483,0.2605709714800126
Sample comment 484,0.14725915792930017,0.14725915792930017,0.014651501156687327,0.11288827329031306,0.04268782182453711,0.14285234761746263,0.050955856657197776,0.026541643800685997,sample comment 484,0.14725915792930017
Sample comment 485,0.11109981550521589,0.11109981550521589,0.053552037519532164,0.08418883605185713,0.00939632318831655,0.03533414218261166,0.04109101296112156,0.0018739526354561626,sample comment 485,0.11109981550521589
Sample comment 486,0.049048223094636495,0.049048223094636495,0.012249508219428296,0.016837052770553508,0.012537438235746053,0.027428655685545162,0.010098875982242059,0.0014652624016233998,sample comment 486,0.049048223094636495
Sample comment 487,0.2795284720762691,0.2795284720762691,0.022282632609489737,0.1909498925416351,0.07820368415813171,0.1609148285977676,0.014101129347601852,0.048782318924560295,sample comment 487,0.2795284720762691
Sample comment 488,0.17298207606966412,0.17298207606966412,0.155553944789066,0.10785524318002648,0.006813139788111131,0.05357111512854227,0.013962763635632175,0.04716320830865541,sample comment 488,0.17298207606966412
Sample comment 489,0.22235986528374477,0.22235986528374477,0.16820436201895658,0.1054336969688893,0.015061960319607288,0.13711197999582678,0.0035874519711522647,0.02175815213025697,sample comment 489,0.22235986528374477
Sample comment 490,0.3406675815799087,0.3406675815799087,0.26199419632062737,0.14495598389270334,0.057785664234668535,0.007157138701576157,0.004691852248921058,0.0455634935598308,sample comment 490,0.3406675815799087
Sample comment 491,0.11223999174981185,0.11223999174981185,0.0931104620754459,0.015005999146778415,0.03149660094093996,0.08433974696032966,0.0422621457920864,0.022783053813514153,sample comment 491,0.11223999174981185
Sample comment 492,0.19409726962999274,0.19409726962999274,0.13602500046785246,0.1485458041412072,0.054118403579917145,0.039751588411455166,0.061955695922460065,0.04300493173810723,sample comment 492,0.19409726962999274
Sample comment 493,0.31829935893816935,0.31829935893816935,0.31287136163253526,0.20459563865059566,0.06853075828526381,0.310856767885077,0.04802523421864049,0.07656756347682056,sample comment 493,0.31829935893816935
Sample comment 494,0.1065620233792445,0.1065620233792445,0.02331275590639742,0.03476271729169102,0.02417441235902696,0.0419593446011906,0.02592489398020343,0.014212395544425905,sample comment 494,0.1065620233792445
Sample comment 495,0.22051229377365145,0.22051229377365145,0.07823716416680489,0.08820117283442318,0.003796682128680018,0.12862641927189553,0.07800343911424101,0.010038353339751935,sample comment 495,0.22051229377365145
Sample comment 496,0.03923768767901421,0.03923768767901421,0.016116156023419773,0.019800800296843345,8.655493971494461e-05,0.027141497799708984,0.010379822994094267,0.00045202848933937386,sample comment 496,0.03923768767901421
Sample comment 497,0.41062164871101436,0.41062164871101436,0.3736370217554177,0.2945232540255518,0.07170317907229949,0.3275958736016366,0.14197100056893427,0.05628243998794582,sample comment 497,0.41062164871101436
Sample comment 498,0.1958939336438681,0.1958939336438681,0.016302893809403356,0.16904855518661785,0.028241633148624323,0.013468473182483476,0.043074510202340384,0.024515985475277474,sample comment 498,0.1958939336438681
Sample comment 499,0.14371146174186236,0.14371146174186236,0.00784812650097396,0.1396653088404461,0.022100605812369733,0.04180233790849534,0.02698365736556308,0.03698519881077974,sample comment 499,0.14371146174186236
Sample comment 500,0.14047563267345373,0.14047563267345373,0.10957774854266741,0.06625201203628572,0.009586686660126569,0.02334494296101718,0.018696153488761025,0.03961094128389575,sample comment 500,0.14047563267345373
Sample comment 501,0.15188553516174316,0.15188553516174316,0.1353512897461421,0.06992132221316714,0.03233664353914138,0.14941156026052765,0.003048363974110877,0.004405951488169141,sample comment 501,0.15188553516174316
Sample comment 502,0.27391761309435947,0.27391761309435947,0.005984199201220332,0.21214524778251853,0.011047105063548321,0.1281169147218412,0.06638632375817531,0.035199930832946834,sample comment 502,0.27391761309435947
Sample comment 503,0.10369110815817893,0.10369110815817893,0.05553099250128243,0.049458936553572266,0.012107241890933523,0.09201803347930972,0.03707718253644104,0.010446351296199544,sample comment 503,0.10369110815817893
Sample comment 504,0.5050131850954388,0.5050131850954388,0.48424293877831864,0.07212310677903251,0.08784647430371988,0.14269161054915613,0.056361146150629496,0.061354342852334834,sample comment 504,0.5050131850954388
Sample comment 505,0.23993890103243562,0.23993890103243562,0.03707555813454494,0.1054682491835738,0.03674377288084136,0.062094366058521186,0.03037215048235403,0.006260031379882243,sample comment 505,0.23993890103243562
Sample comment 506,0.08863797829575637,0.08863797829575637,0.0005481215370286063,0.07185735271230975,0.025218467950938114,0.008094928457701843,0.005724158596194458,0.025547582979832673,sample comment 506,0.08863797829575637
Sample comment 507,0.016407533365349444,0.016407533365349444,0.016332411685911045,0.004717349596800663,0.002649259283792635,0.00875052390603301,0.0026622552515505526,0.0008326588252095629,sample comment 507,0.016407533365349444
Sample comment 508,0.12757682162772377,0.12757682162772377,0.028993242892909617,0.06937462608283036,0.026598624212950187,0.06572337208896034,0.050534973827318024,0.023397907629814016,sample comment 508,0.12757682162772377
Sample comment 509,0.37755723077894576,0.37755723077894576,0.13099686049853096,0.16303189105959323,0.08854998784694884,0.18280302924146155,0.11991435881635354,0.06529726615328389,sample comment 509,0.37755723077894576
Sample comment 510,0.28135827520989415,0.28135827520989415,0.1419460725504168,0.07339209393369478,0.0007670137441938747,0.18240387410363007,0.05752019043196299,0.03760503715832322,sample comment 510,0.28135827520989415
Sample comment 511,0.19881722826315804,0.19881722826315804,0.11316805130886827,0.17256930357552863,0.03477944113400373,0.14275358874885988,0.029587468378223743,0.005514167019473157,sample comment 511,0.19881722826315804
Sample comment 512,0.1534996018416958,0.1534996018416958,0.14839331901337846,0.1470738198993412,0.011403407584461232,0.05342583658599233,0.05498697986047451,0.04451283781166646,sample comment 512,0.1534996018416958
Sample comment 513,0.13468869152773233,0.13468869152773233,0.03683392464203675,0.09919460823471804,0.0020872985512655384,0.006639410729962519,0.020811434223721587,0.014282652518636783,sample comment 513,0.13468869152773233
Sample comment 514,0.05408273897881409,0.05408273897881409,0.016736960845250098,0.0527254933157265,0.006670241886606225,0.02405128503137297,0.0124724528804282,0.01595452863161193,sample comment 514,0.05408273897881409
Sample comment 515,0.11946427551246146,0.11946427551246146,0.010581947170788433,0.0808620560462124,0.0022971084654351812,0.07121774973055764,0.03534141180777954,0.007561009541356684,sample comment 515,0.11946427551246146
Sample comment 516,0.4345856228438397,0.4345856228438397,0.4142935891852821,0.03157941963827057,0.02595694137208932,0.1511585914981967,0.10781805925808936,0.07102881569121391,sample comment 516,0.4345856228438397
Sample comment 517,0.21189814455378456,0.21189814455378456,0.08712072204390613,0.14918295851167784,0.013823361859383654,0.07769857425612213,0.033133870968552845,0.06207279804743739,sample comment 517,0.21189814455378456
Sample comment 518,0.12171756273927645,0.12171756273927645,0.038572799265346444,0.0324735823092093,0.0184740165962212,0.09466314568776295,0.04178919046541902,0.030850439196634494,sample comment 518,0.12171756273927645
Sample comment 519,0.3614405142712431,0.3614405142712431,0.2535741103943687,0.003552075654851795,0.044368549452550206,0.11905101248682852,0.10024589364255308,0.08308564731975694,sample comment 519,0.3614405142712431
Sample comment 520,0.36909505540085624,0.36909505540085624,0.2683389435057307,0.25575343039409737,0.10932984629673907,0.08310582070709291,0.09778330679634867,0.06750917331358434,sample comment 520,0.36909505540085624
Sample comment 521,0.25634825647076837,0.25634825647076837,0.07041011683215664,0.12162056305048675,0.02566891461287665,0.1485059807549699,0.09115750263351508,0.04378210204625578,sample comment 521,0.25634825647076837
Sample comment 522,0.13858215564385695,0.13858215564385695,0.06818266024520368,0.0429930743781248,0.007556757358598767,0.06986381596392095,0.017894270815580524,0.010730734073738176,sample comment 522,0.13858215564385695
Sample comment 523,0.16144474871761724,0.16144474871761724,0.12526130838357435,0.130440467811118,0.037185469734350614,0.01839919400834622,0.04158222333043182,0.04040920709959169,sample comment 523,0.16144474871761724
Sample comment 524,0.3113893275370831,0.3113893275370831,0.010704586804981273,0.19896626573332354,0.007608537855584312,0.13545890200041916,0.0364518696251814,0.05095213279090649,sample comment 524,0.3113893275370831
Sample comment 525,0.3620087507996042,0.3620087507996042,0.037762250444304854,0.052677878145853195,0.09525835589243374,0.19120913483418364,0.06766102778482196,0.011589183698638985,sample comment 525,0.3620087507996042
Sample comment 526,0.24610696232321483,0.24610696232321483,0.018526616282733405,0.027661690932448375,0.003640585509850052,0.06336742783232302,0.013354892634860453,0.019199889973389478,sample comment 526,0.24610696232321483
Sample comment 527,0.19080214968849113,0.19080214968849113,0.13553659337035873,0.021465839151166247,0.042124558660733225,0.05248945797838055,0.0487772604357493,0.01951688325993386,sample comment 527,0.19080214968849113
Sample comment 528,0.31874765474033456,0.31874765474033456,0.007855346180299679,0.2220679809679989,0.0693588257904998,0.2665937100246222,0.12424009798112096,0.09329124710740573,sample comment 528,0.31874765474033456
Sample comment 529,0.07202763769393329,0.07202763769393329,0.009244742012246163,0.04683144565799262,0.021229769806844184,0.06567613756938781,0.012651817654699716,0.0008632074439373186,sample comment 529,0.07202763769393329
Sample comment 530,0.272433791531991,0.272433791531991,0.015011520142553662,0.11630054928591967,0.038333472795121955,0.25296990447435785,0.06986140715894337,0.025471435717868873,sample comment 530,0.272433791531991
Sample comment 531,0.3132933294888315,0.3132933294888315,0.21382637234328714,0.2074729177776532,0.06723171249699501,0.0840074851850069,0.03955873179142909,0.011772112563811816,sample comment 531,0.3132933294888315
Sample comment 532,0.016076716957296268,0.016076716957296268,0.014321656304512615,0.007219052976606101,0.0022152286178531524,0.0012374117696542324,0.004313479783560527,0.003960946574954228,sample comment 532,0.016076716957296268
Sample comment 533,0.08932390584537699,0.08932390584537699,0.02172178566060235,0.04917911952100228,0.005158272018982376,0.009100209135645118,0.032553936752051156,0.02198728051603625,sample comment 533,0.08932390584537699
Sample comment 534,0.2791780226726941,0.2791780226726941,0.025503817668300996,0.21123908751031975,0.0487809219302679,0.05209185429535735,0.021020117333941477,0.015431452267850806,sample comment 534,0.2791780226726941
Sample comment 535,0.07099030603754701,0.07099030603754701,0.0034788547437720483,0.04066113723121676,0.017452874850601558,0.023195293835835882,0.009927693266597284,0.012700446108514615,sample comment 535,0.07099030603754701
Sample comment 536,0.15369549911673544,0.15369549911673544,0.10377994059810866,0.031643134932212894,0.016252425131744342,0.01938256116897849,0.007983375396427935,0.03117847282106452,sample comment 536,0.15369549911673544
Sample comment 537,0.4028628064260666,0.4028628064260666,0.042562594667439634,0.327467423599453,0.06994783749109522,0.24908403873678672,0.12592880407651924,0.08499727129795182,sample comment 537,0.4028628064260666
Sample comment 538,0.2556470915129867,0.2556470915129867,0.08031461788363918,0.2449025168998334,0.0025633917243330505,0.14822235420593827,0.017026459011921707,0.05462310719109697,sample comment 538,0.2556470915129867
Sample comment 539,0.2731941970586302,0.2731941970586302,0.05783913790473691,0.03940553675308015,0.062204419849339464,0.13676635116783523,0.09963776066686036,0.012016273866116924,sample comment 539,0.2731941970586302
Sample comment 540,0.052293675018143596,0.052293675018143596,0.0310459505767774,0.039472701802371064,0.004854880620886223,0.023426084216189733,0.008481441628433924,0.015438496385233208,sample comment 540,0.052293675018143596
Sample comment 541,0.17708304796963265,0.17708304796963265,0.04468208062628615,0.16208233241830516,0.014114522888415445,0.1586337801638255,0.007329471863755577,0.03487983735723278,sample comment 541,0.17708304796963265
Sample comment 542,0.04550286609023145,0.04550286609023145,0.013723066954428273,0.008568304575755564,0.004146244540587287,0.004232558717739755,0.002618561922877784,0.0014287050006091765,sample comment 542,0.04550286609023145
Sample comment 543,0.1937653261235193,0.1937653261235193,0.12467422024053902,0.03820722480705038,0.0056740322601353714,0.03232946916924927,0.07159484606903889,0.04775179355858237,sample comment 543,0.1937653261235193
Sample comment 544,0.19079398558041347,0.19079398558041347,0.13024955001914396,0.11995866860327176,0.015231162201490662,0.007442190480564662,0.03476776081357447,0.05099773755246093,sample comment 544,0.19079398558041347
Sample comment 545,0.39781489345961024,0.39781489345961024,0.38984087188599825,0.3920866509711469,0.08195129362920829,0.09691359251758172,0.12707096226698963,0.012773335086971534,sample comment 545,0.39781489345961024
Sample comment 546,0.09817357304530469,0.09817357304530469,0.042228648929414705,0.04297695960255885,0.009141065745897655,0.07482098796327029,0.03676311932220111,0.027707061958946254,sample comment 546,0.09817357304530469
Sample comment 547,0.24688416888428952,0.24688416888428952,0.01661150573982925,0.06616428249801078,0.06756293171616304,0.1563217909068985,0.07120679227036573,0.01904605334406304,sample comment 547,0.24688416888428952
Sample comment 548,0.2543217414301032,0.2543217414301032,0.03715553296542577,0.20930770225654405,0.01793207076132783,0.1658892685139529,0.04122017716890387,0.04547605355104057,sample comment 548,0.2543217414301032
Sample comment 549,0.11491575962074113,0.11491575962074113,0.024296783620513775,0.030472297152280253,0.022851910805424227,0.11094526321993774,0.0420966005975653,0.01733649671490358,sample comment 549,0.11491575962074113
Sample comment 550,0.1442151766005683,0.1442151766005683,0.11767320826877013,0.05455885209808911,0.0038244552684073172,0.04935411449321188,0.0566121483441843,0.027242979267836014,sample comment 550,0.1442151766005683
Sample comment 551,0.174311149961778,0.174311149961778,0.009870466023708783,0.02098325367058044,0.030370331901450852,0.16189381999276456,0.03463516726867153,0.04408043892060764,sample comment 551,0.174311149961778
Sample comment 552,0.21577560793333622,0.21577560793333622,0.07794161472078961,0.1375142602642183,0.004576381082941946,0.07801155380688449,0.04615867198369922,0.06448828368743598,sample comment 552,0.21577560793333622
Sample comment 553,0.31315686465714965,0.31315686465714965,0.1864582324458119,0.2776434486802124,0.038606844374450104,0.18924207740975219,0.07891786987921046,0.03921190002468413,sample comment 553,0.31315686465714965
Sample comment 554,0.3692292160067424,0.3692292160067424,0.2717657738525249,0.11815929854478267,0.05605394551307866,0.06000383323220031,0.1417464641204913,0.09432861980828659,sample comment 554,0.3692292160067424
Sample comment 555,0.16119307033252006,0.16119307033252006,0.001389323490973011,0.003219498325796769,0.02836684053438953,0.07340650299070263,0.03340019382797438,0.00036090195545229617,sample comment 555,0.16119307033252006
